0,1,2,3,4,5,6,7,8,9,10,TextoStemmed
2431.0,retirar#VERB,retirar,VERB,,,,,,{},,retir
,retirável#ADJ,retirável,ADJ,,,,Type=Derivation,,,retir,
,retirense#ADJ,retirense,ADJ,,,,Type=Derivation,,,retir,
2431.1,retirada#NOUN,retirada,NOUN,,,2431.0,Type=Derivation,,{},,retir
2431.2,retirante#NOUN,retirante,NOUN,,,2431.0,Type=Derivation,,{},,retir
2431.3,retiro#NOUN,retiro,NOUN,,,2431.0,Type=Derivation,,{},,retir
2432.0,retocar#VERB,retocar,VERB,,,,,,{},,retoc
,retocável#ADJ,retocável,ADJ,,,,Type=Derivation,,,retoc,
2432.1,retoque#NOUN,retoque,NOUN,,,2432.0,Type=Derivation,,{},,retoqu
2433.0,retomar#VERB,retomar,VERB,,,,,,{},,retom
2433.1,retoma#NOUN,retoma,NOUN,,,2433.0,Type=Derivation,,{},,retom
2433.2,retomada#NOUN,retomada,NOUN,,,2433.0,Type=Derivation,,{},,retom
2434.0,retornar#VERB,retornar,VERB,,,,,,{},,retorn
,retornável#ADJ,retornável,ADJ,,,,Type=Derivation,,,retorn,
2434.1,retorno#NOUN,retorno,NOUN,,,2434.0,Type=Derivation,,{},,retorn
2435.0,retorquir#VERB,retorquir,VERB,,,,,,{},,retorqu
2435.1,retorsão#NOUN,retorsão,NOUN,,,2435.0,Type=Derivation,,{},,retors
2436.0,retrair#VERB,retrair,VERB,,,,,,{},,retra
,retraimento#NOUN,retraimento,NOUN,,,,Type=Derivation,,,retra,
2436.1,retração#NOUN,retração,NOUN,,,2436.0,Type=Derivation,,{},,retr
2437.0,retransmitir#VERB,retransmitir,VERB,,,,,,{},,retransmit
2437.1,retransmissão#NOUN,retransmissão,NOUN,,,2437.0,Type=Derivation,,{},,retransmiss
2438.0,retratar#VERB,retratar,VERB,,,,,,{},,retrat
,retratável#ADJ,retratável,ADJ,,,,Type=Derivation,,,retrat,
2438.1,retratador#NOUN,retratador,NOUN,,,2438.0,Type=Derivation,,{},,retrat
2438.2,retratação#NOUN,retratação,NOUN,,,2438.0,Type=Derivation,,{},,retrat
2438.3,retratista#NOUN,retratista,NOUN,,,2438.0,Type=Derivation,,{},,retrat
2438.4,retrato#NOUN,retrato,NOUN,,,2438.0,Type=Derivation,,{},,retrat
2439.0,retribuir#VERB,retribuir,VERB,,,,,,{},,retribu
,retribuidor#NOUN,retribuidor,NOUN,,,,Type=Derivation,,,retribu,
2439.1,retribuição#NOUN,retribuição,NOUN,,,2439.0,Type=Derivation,,{},,retribu
2440.0,retroceder#VERB,retroceder,VERB,,,,,,{},,retroced
2440.1,retrocesso#NOUN,retrocesso,NOUN,,,2440.0,Type=Derivation,,{},,retrocess
2441.0,reunificar#VERB,reunificar,VERB,,,,,,{},,reunific
2441.1,reunificação#NOUN,reunificação,NOUN,,,2441.0,Type=Derivation,,{},,reunific
2442.0,reunir#VERB,reunir,VERB,,,,,,{},,reun
2442.1,reunião#NOUN,reunião,NOUN,,,2442.0,Type=Derivation,,{},,reun
2443.0,reurbanizar#VERB,reurbanizar,VERB,,,,,,{},,reurban
2443.1,reurbanização#NOUN,reurbanização,NOUN,,,2443.0,Type=Derivation,,{},,reurban
2444.0,reutilizar#VERB,reutilizar,VERB,,,,,,{},,reutil
2444.1,reutilização#NOUN,reutilização,NOUN,,,2444.0,Type=Derivation,,{},,reutil
2445.0,revalorizar#VERB,revalorizar,VERB,,,,,,{},,revalor
2445.1,revalorização#NOUN,revalorização,NOUN,,,2445.0,Type=Derivation,,{},,revalor
2446.0,revelar#VERB,revelar,VERB,,,,,,{},,revel
,revelável#ADJ,revelável,ADJ,,,,Type=Derivation,,,revel,
,revel#ADJ,revel,ADJ,,,,Type=Derivation,,,revel,
2446.1,revelador#NOUN,revelador,NOUN,,,2446.0,Type=Derivation,,{},,revel
2446.2,revelação#NOUN,revelação,NOUN,,,2446.0,Type=Derivation,,{},,revel
2447.0,revender#VERB,revender,VERB,,,,,,{},,revend
,revendível#ADJ,revendível,ADJ,,,,Type=Derivation,,,revend,
2447.1,revenda#NOUN,revenda,NOUN,,,2447.0,Type=Derivation,,{},,revend
2447.2,revendedor#NOUN,revendedor,NOUN,,,2447.0,Type=Derivation,,{},,revend
2448.0,rever#VERB,rever,VERB,,,,,,"{""was_in_family_with"": ""2453.0""}",,rev
2449.0,reverenciar#VERB,reverenciar,VERB,,,,,,{},,reverenci
,reverenciável#ADJ,reverenciável,ADJ,,,,Type=Derivation,,,reverenci,
2449.1,reverência#NOUN,reverência,NOUN,,,2449.0,Type=Derivation,,{},,rever
2450.0,reverter#VERB,reverter,VERB,,,,,,{},,revert
,revertível#ADJ,revertível,ADJ,,,,Type=Derivation,,,revert,
2450.1,reversão#NOUN,reversão,NOUN,,,2450.0,Type=Derivation,,{},,revers
2451.0,revestir#VERB,revestir,VERB,,,,,,{},,revest
2451.1,revestimento#NOUN,revestimento,NOUN,,,2451.0,Type=Derivation,,{},,revest
2452.0,revidar#VERB,revidar,VERB,,,,,,{},,revid
2452.1,revide#NOUN,revide,NOUN,,,2452.0,Type=Derivation,,{},,revid
2453.0,revisar#VERB,revisar,VERB,,,,,,"{""was_in_family_with"": ""2448.0""}",,revis
2453.1,revisor#NOUN,revisor,NOUN,,,2453.0,Type=Derivation,,{},,revi
2453.2,revisão#NOUN,revisão,NOUN,,,2453.0,Type=Derivation,,"{""other_parents"": ""2448.0""}",,revis
2454.0,revistar#VERB,revistar,VERB,,,,,,{},,revist
2454.1,revista#NOUN,revista,NOUN,,,2454.0,Type=Derivation,,{},,revist
2455.0,revitalizar#VERB,revitalizar,VERB,,,,,,{},,revital
2455.1,revitalização#NOUN,revitalização,NOUN,,,2455.0,Type=Derivation,,{},,revit
2456.0,revoar#VERB,revoar,VERB,,,,,,{},,revo
2456.1,revoada#NOUN,revoada,NOUN,,,2456.0,Type=Derivation,,{},,revo
2456.2,revoo#NOUN,revoo,NOUN,,,2456.0,Type=Derivation,,{},,revo
2457.0,revogar#VERB,revogar,VERB,,,,,,{},,revog
,revogável#ADJ,revogável,ADJ,,,,Type=Derivation,,,revog,
,revogante#ADJ,revogante,ADJ,,,,Type=Derivation,,,revog,
,revogador#NOUN,revogador,NOUN,,,,Type=Derivation,,,revog,
,revogabilidade#NOUN,revogabilidade,NOUN,,,,Type=Derivation,,,revog,
2457.1,revogação#NOUN,revogação,NOUN,,,2457.0,Type=Derivation,,{},,revog
2458.0,revoltar#VERB,revoltar,VERB,,,,,,{},,revolt
,revoltável#ADJ,revoltável,ADJ,,,,Type=Derivation,,,revolt,
,revoltantemente#ADV,revoltantemente,ADV,,,,Type=Derivation,,,revolt,
,revoltante#ADJ,revoltante,ADJ,,,,Type=Derivation,,,revolt,
2458.1,revolta#NOUN,revolta,NOUN,,,2458.0,Type=Derivation,,{},,revolt
2458.2,revoltoso#NOUN,revoltoso,NOUN,,,2458.0,Type=Derivation,,{},,revolt
2459.0,revolucionar#VERB,revolucionar,VERB,,,,,,{},,revoluc
2459.1,revolucionário#NOUN,revolucionário,NOUN,,,2459.0,Type=Derivation,,{},,revolucion
2459.2,revolução#NOUN,revolução,NOUN,,,2459.0,Type=Derivation,,{},,revoluç
2460.0,rezar#VERB,rezar,VERB,,,,,,{},,rez
,rezador#NOUN,rezador,NOUN,,,,Type=Derivation,,,rez,
2460.1,reza#NOUN,reza,NOUN,,,2460.0,Type=Derivation,,{},,rez
2461.0,ridicularizar#VERB,ridicularizar,VERB,,,,,,{},,ridicular
2461.1,ridicularização#NOUN,ridicularização,NOUN,,,2461.0,Type=Derivation,,{},,ridicular
2462.0,rifar#VERB,rifar,VERB,,,,,,{},,rif
2462.1,rifa#NOUN,rifa,NOUN,,,2462.0,Type=Derivation,,{},,rif
2463.0,rimar#VERB,rimar,VERB,,,,,,{},,rim
2463.1,rima#NOUN,rima,NOUN,,,2463.0,Type=Derivation,,{},,rim
2463.2,rimador#NOUN,rimador,NOUN,,,2463.0,Type=Derivation,,{},,rim
2464.0,rir#VERB,rir,VERB,,,,,,{},,rir
2464.1,risada#NOUN,risada,NOUN,,,2464.0,Type=Derivation,,{},,ris
2464.2,riso#NOUN,riso,NOUN,,,2464.0,Type=Derivation,,{},,ris
2465.0,riscar#VERB,riscar,VERB,,,,,,{},,risc
,riscador#NOUN,riscador,NOUN,,,,Type=Derivation,,,risc,
2465.1,risco#NOUN,risco,NOUN,,,2465.0,Type=Derivation,,{},,risc
2466.0,ritualizar#VERB,ritualizar,VERB,,,,,,{},,ritual
,ritualistamente#ADV,ritualistamente,ADV,,,,Type=Derivation,,,ritual,
2466.1,ritualização#NOUN,ritualização,NOUN,,,2466.0,Type=Derivation,,{},,ritual
2467.0,robotizar#VERB,robotizar,VERB,,,,,,{},,robo
2467.1,robotização#NOUN,robotização,NOUN,,,2467.0,Type=Derivation,,{},,robot
2468.0,rodar#VERB,rodar,VERB,,,,,,{},,rod
,rodante#ADJ,rodante,ADJ,,,,Type=Derivation,,,rod,
2468.1,rodada#NOUN,rodada,NOUN,,,2468.0,Type=Derivation,,{},,rod
2468.2,rodador#NOUN,rodador,NOUN,,,2468.0,Type=Derivation,,{},,rod
2468.3,rotação#NOUN,rotação,NOUN,,,2468.0,Type=Derivation,,{},,rot
2469.0,rodopiar#VERB,rodopiar,VERB,,,,,,{},,rodopi
2469.1,rodopio#NOUN,rodopio,NOUN,,,2469.0,Type=Derivation,,{},,rodopi
2470.0,roer#VERB,roer,VERB,,,,,,{},,ro
2470.1,roedor#NOUN,roedor,NOUN,,,2470.0,Type=Derivation,,{},,roed
2470.2,roedura#NOUN,roedura,NOUN,,,2470.0,Type=Derivation,,{},,roed
2471.0,rogar#VERB,rogar,VERB,,,,,,{},,rog
,rogação#NOUN,rogação,NOUN,,,,Type=Derivation,,,rog,
,rogante#ADJ,rogante,ADJ,,,,Type=Derivation,,,rog,
2471.1,rogador#NOUN,rogador,NOUN,,,2471.0,Type=Derivation,,{},,rog
2472.0,rolar#VERB,rolar,VERB,,,,,,{},,rol
,rolante#ADJ,rolante,ADJ,,,,Type=Derivation,,,rol,
2472.1,rolador#NOUN,rolador,NOUN,,,2472.0,Type=Derivation,,{},,rol
2472.2,rolamento#NOUN,rolamento,NOUN,,,2472.0,Type=Derivation,,{},,rol
2472.3,rolete#NOUN,rolete,NOUN,,,2472.0,Type=Derivation,,{},,rolet
2473.0,romanizar#VERB,romanizar,VERB,,,,,,{},,roman
,romantizar#VERB,romantizar,VERB,,,,Type=Derivation,,,roman,
2473.1,romanização#NOUN,romanização,NOUN,,,2473.0,Type=Derivation,,{},,roman
2474.0,romper#VERB,romper,VERB,,,,,,{},,romp
,rompível#ADJ,rompível,ADJ,,,,Type=Derivation,,,romp,
,rompente#ADJ,rompente,ADJ,,,,Type=Derivation,,,romp,
,rompedor#NOUN,rompedor,NOUN,,,,Type=Derivation,,,romp,
,rompante#ADJ,rompante,ADJ,,,,Type=Derivation,,,romp,
2474.1,rompimento#NOUN,rompimento,NOUN,,,2474.0,Type=Derivation,,{},,romp
2474.2,ruptura#NOUN,ruptura,NOUN,,,2474.0,Type=Derivation,,{},,rupt
2475.0,roncar#VERB,roncar,VERB,,,,,,{},,ronc
,roncador#NOUN,roncador,NOUN,,,,Type=Derivation,,,ronc,
2475.1,roncadura#NOUN,roncadura,NOUN,,,2475.0,Type=Derivation,,{},,roncad
2475.2,ronco#NOUN,ronco,NOUN,,,2475.0,Type=Derivation,,{},,ronc
2476.0,rotear#VERB,rotear,VERB,,,,,,{},,rote
2476.1,roteador#NOUN,roteador,NOUN,,,2476.0,Type=Derivation,,{},,rote
2477.0,roubar#VERB,roubar,VERB,,,,,,{},,roub
2477.1,roubador#NOUN,roubador,NOUN,,,2477.0,Type=Derivation,,{},,roub
2477.2,roubalheira#NOUN,roubalheira,NOUN,,,2477.0,Type=Derivation,,{},,roubalh
2477.3,roubo#NOUN,roubo,NOUN,,,2477.0,Type=Derivation,,{},,roub
2478.0,roçar#VERB,roçar,VERB,,,,,,{},,roç
,roçador#NOUN,roçador,NOUN,,,,Type=Derivation,,,roç,
2478.1,roça#NOUN,roça,NOUN,,,2478.0,Type=Derivation,,{},,roç
2479.0,ruir#VERB,ruir,VERB,,,,,,{},,ruir
2479.1,ruína#NOUN,ruína,NOUN,,,2479.0,Type=Derivation,,{},,ruín
2480.0,rumar#VERB,rumar,VERB,,,,,,{},,rum
2480.1,rumo#NOUN,rumo,NOUN,,,2480.0,Type=Derivation,,{},,rum
2481.0,ruminar#VERB,ruminar,VERB,,,,,,{},,rumin
,ruminantemente#ADV,ruminantemente,ADV,,,,Type=Derivation,,,rumin,
,ruminante#ADJ,ruminante,ADJ,,,,Type=Derivation,,,rumin,
2481.1,ruminação#NOUN,ruminação,NOUN,,,2481.0,Type=Derivation,,{},,rumin
2482.0,saber#VERB,saber,VERB,,,,,,{},,sab
,sabível#ADJ,sabível,ADJ,,,,Type=Derivation,,,sab,
,sabável#ADJ,sabável,ADJ,,,,Type=Derivation,,,sab,
,sabiamente#ADV,sabiamente,ADV,,,,Type=Derivation,,,sab,
,sabedor#NOUN,sabedor,NOUN,,,,Type=Derivation,,,sab,
2482.1,sabedoria#NOUN,sabedoria,NOUN,,,2482.0,Type=Derivation,,{},,sabed
2482.2,sábio#NOUN,sábio,NOUN,,,2482.0,Type=Derivation,,{},,sábi
2483.0,sabotar#VERB,sabotar,VERB,,,,,,{},,sabot
2483.1,sabotador#NOUN,sabotador,NOUN,,,2483.0,Type=Derivation,,{},,sabot
2484.0,sacar#VERB,sacar,VERB,,,,,,"{""was_in_family_with"": ""2500.0""}",,sac
2484.1,sacada#NOUN,sacada,NOUN,,,2484.0,Type=Derivation,,{},,sac
2484.2,sacador#NOUN,sacador,NOUN,,,2484.0,Type=Derivation,,{},,sac
2485.0,sacolejar#VERB,sacolejar,VERB,,,,,,{},,sacolej
2485.1,sacolejo#NOUN,sacolejo,NOUN,,,2485.0,Type=Derivation,,{},,sacolej
2486.0,sacralizar#VERB,sacralizar,VERB,,,,,,{},,sacral
,sacralidade#NOUN,sacralidade,NOUN,,,,Type=Derivation,,,sacral,
2486.1,sacralização#NOUN,sacralização,NOUN,,,2486.0,Type=Derivation,,{},,sacral
2487.0,sacrificar#VERB,sacrificar,VERB,,,,,,{},,sacrific
,sacrificável#ADJ,sacrificável,ADJ,,,,Type=Derivation,,,sacrific,
,sacrificantemente#ADV,sacrificantemente,ADV,,,,Type=Derivation,,,sacrific,
,sacrificante#ADJ,sacrificante,ADJ,,,,Type=Derivation,,,sacrific,
2487.1,sacrificador#NOUN,sacrificador,NOUN,,,2487.0,Type=Derivation,,{},,sacrific
2487.2,sacrifício#NOUN,sacrifício,NOUN,,,2487.0,Type=Derivation,,{},,sacrifíci
2488.0,sacudir#VERB,sacudir,VERB,,,,,,{},,sacud
,sacudimento#NOUN,sacudimento,NOUN,,,,Type=Derivation,,,sacud,
,sacudidor#NOUN,sacudidor,NOUN,,,,Type=Derivation,,,sacud,
2488.1,sacudida#NOUN,sacudida,NOUN,,,2488.0,Type=Derivation,,{},,sacud
2489.0,sair#VERB,sair,VERB,,,,,,{},,sair
2489.1,saída#NOUN,saída,NOUN,,,2489.0,Type=Derivation,,{},,saíd
2490.0,salgar#VERB,salgar,VERB,,,,,,{},,salg
2490.1,salga#NOUN,salga,NOUN,,,2490.0,Type=Derivation,,{},,salg
2490.2,salgada#NOUN,salgada,NOUN,,,2490.0,Type=Derivation,,{},,salg
2491.0,salientar#VERB,salientar,VERB,,,,,,{},,salient
2491.1,saliência#NOUN,saliência,NOUN,,,2491.0,Type=Derivation,,{},,sali
2492.0,salinizar#VERB,salinizar,VERB,,,,,,{},,salin
,salinável#ADJ,salinável,ADJ,,,,Type=Derivation,,,salin,
,salinidade#NOUN,salinidade,NOUN,,,,Type=Derivation,,,salin,
,salinense#ADJ,salinense,ADJ,,,,Type=Derivation,,,salin,
,salinação#NOUN,salinação,NOUN,,,,Type=Derivation,,,salin,
2492.1,salinização#NOUN,salinização,NOUN,,,2492.0,Type=Derivation,,{},,salin
2493.0,saltar#VERB,saltar,VERB,,,,,,{},,salt
2493.1,saltador#NOUN,saltador,NOUN,,,2493.0,Type=Derivation,,{},,salt
2493.2,salto#NOUN,salto,NOUN,,,2493.0,Type=Derivation,,{},,salt
2494.0,saltear#VERB,saltear,VERB,,,,,,{},,salt
2494.1,salteador#NOUN,salteador,NOUN,,,2494.0,Type=Derivation,,{},,salte
2495.0,salvar#VERB,salvar,VERB,,,,,,{},,salv
,salvante#ADJ,salvante,ADJ,,,,Type=Derivation,,,salv,
2495.1,salva#NOUN,salva,NOUN,,,2495.0,Type=Derivation,,{},,salv
2495.2,salvador#NOUN,salvador,NOUN,,,2495.0,Type=Derivation,,{},,salv
2495.3,salvamento#NOUN,salvamento,NOUN,,,2495.0,Type=Derivation,,{},,salv
2495.4,salvação#NOUN,salvação,NOUN,,,2495.0,Type=Derivation,,{},,salv
2496.0,sancionar#VERB,sancionar,VERB,,,,,,{},,sancion
,sancionável#ADJ,sancionável,ADJ,,,,Type=Derivation,,,sancion,
,sancionador#NOUN,sancionador,NOUN,,,,Type=Derivation,,,sancion,
2496.1,sanção#NOUN,sanção,NOUN,,,2496.0,Type=Derivation,,{},,sanç
2497.0,sanear#VERB,sanear,VERB,,,,,,{},,sane
,saneável#ADJ,saneável,ADJ,,,,Type=Derivation,,,sane,
,saneante#ADJ,saneante,ADJ,,,,Type=Derivation,,,sane,
2497.1,saneador#NOUN,saneador,NOUN,,,2497.0,Type=Derivation,,{},,sane
2497.2,saneamento#NOUN,saneamento,NOUN,,,2497.0,Type=Derivation,,{},,sane
2498.0,sangrar#VERB,sangrar,VERB,,,,,,{},,sangr
2498.1,sangrador#NOUN,sangrador,NOUN,,,2498.0,Type=Derivation,,{},,sangr
2498.2,sangramento#NOUN,sangramento,NOUN,,,2498.0,Type=Derivation,,{},,sangr
2498.3,sangria#NOUN,sangria,NOUN,,,2498.0,Type=Derivation,,{},,sangr
2499.0,sapatear#VERB,sapatear,VERB,,,,,,{},,sapat
2499.1,sapateado#NOUN,sapateado,NOUN,,,2499.0,Type=Derivation,,{},,sapate
2499.2,sapateador#NOUN,sapateador,NOUN,,,2499.0,Type=Derivation,,{},,sapate
2500.0,saquear#VERB,saquear,VERB,,,,,,"{""was_in_family_with"": ""2484.0""}",,saqu
2500.1,saque#NOUN,saque,NOUN,,,2500.0,Type=Derivation,,"{""other_parents"": ""2484.0""}",,saqu
2500.2,saqueador#NOUN,saqueador,NOUN,,,2500.0,Type=Derivation,,{},,saque
2501.0,saracotear#VERB,saracotear,VERB,,,,,,{},,saracot
2501.1,saracoteio#NOUN,saracoteio,NOUN,,,2501.0,Type=Derivation,,{},,saracotei
2502.0,saraivar#VERB,saraivar,VERB,,,,,,{},,saraiv
2502.1,saraivada#NOUN,saraivada,NOUN,,,2502.0,Type=Derivation,,{},,saraiv
2503.0,satisfazer#VERB,satisfazer,VERB,,,,,,{},,satisfaz
,satisfazível#ADJ,satisfazível,ADJ,,,,Type=Derivation,,,satisfaz,
2503.1,satisfação#NOUN,satisfação,NOUN,,,2503.0,Type=Derivation,,{},,satisf
2504.0,saturar#VERB,saturar,VERB,,,,,,{},,satur
,saturável#ADJ,saturável,ADJ,,,,Type=Derivation,,,satur,
,saturabilidade#NOUN,saturabilidade,NOUN,,,,Type=Derivation,,,satur,
2504.1,saturação#NOUN,saturação,NOUN,,,2504.0,Type=Derivation,,{},,satur
2505.0,saudar#VERB,saudar,VERB,,,,,,{},,saud
,saudável#ADJ,saudável,ADJ,,,,Type=Derivation,,,saud,
2505.1,saudação#NOUN,saudação,NOUN,,,2505.0,Type=Derivation,,{},,saud
2506.0,secar#VERB,secar,VERB,,,,,,{},,sec
,secante#ADJ,secante,ADJ,,,,Type=Derivation,,,sec,
,secamente#ADV,secamente,ADV,,,,Type=Derivation,,,sec,
2506.1,seca#NOUN,seca,NOUN,,,2506.0,Type=Derivation,,{},,sec
2506.2,secador#NOUN,secador,NOUN,,,2506.0,Type=Derivation,,{},,sec
2506.3,secagem#NOUN,secagem,NOUN,,,2506.0,Type=Derivation,,{},,sec
2506.4,secura#NOUN,secura,NOUN,,,2506.0,Type=Derivation,,{},,secur
2507.0,seccionar#VERB,seccionar,VERB,,,,,,{},,seccion
,seccionável#ADJ,seccionável,ADJ,,,,Type=Derivation,,,seccion,
2507.1,secção#NOUN,secção,NOUN,,,2507.0,Type=Derivation,,{},,secç
2507.2,seção#NOUN,seção,NOUN,,,2507.0,Type=Derivation,,{},,seç
2508.0,secretar#VERB,secretar,VERB,,,,,,{},,secret
,secretamente#ADV,secretamente,ADV,,,,Type=Derivation,,,secret,
2508.1,secreção#NOUN,secreção,NOUN,,,2508.0,Type=Derivation,,{},,secreç
2509.0,secretariar#VERB,secretariar,VERB,,,,,,{},,secretari
2509.1,secretaria#NOUN,secretaria,NOUN,,,2509.0,Type=Derivation,,{},,secret
2509.2,secretariado#NOUN,secretariado,NOUN,,,2509.0,Type=Derivation,,{},,secretari
2509.3,secretário#NOUN,secretário,NOUN,,,2509.0,Type=Derivation,,{},,secret
2510.0,secularizar#VERB,secularizar,VERB,,,,,,{},,secular
,secularidade#NOUN,secularidade,NOUN,,,,Type=Derivation,,,secular,
2510.1,secularização#NOUN,secularização,NOUN,,,2510.0,Type=Derivation,,{},,secular
2511.0,secundarizar#VERB,secundarizar,VERB,,,,,,{},,secundar
2511.1,secundarização#NOUN,secundarização,NOUN,,,2511.0,Type=Derivation,,{},,secundar
2512.0,securitizar#VERB,securitizar,VERB,,,,,,{},,securi
2512.1,securitização#NOUN,securitização,NOUN,,,2512.0,Type=Derivation,,{},,securi
2513.0,sedar#VERB,sedar,VERB,,,,,,{},,sed
,sedição#NOUN,sedição,NOUN,,,,Type=Derivation,,,sed,
2513.1,sedação#NOUN,sedação,NOUN,,,2513.0,Type=Derivation,,{},,sed
2514.0,sedentarizar#VERB,sedentarizar,VERB,,,,,,{},,sedentar
2514.1,sedentarização#NOUN,sedentarização,NOUN,,,2514.0,Type=Derivation,,{},,sedentar
2515.0,sediar#VERB,sediar,VERB,,,,,,{},,sedi
2515.1,sede#NOUN,sede,NOUN,,,2515.0,Type=Derivation,,{},,sed
2516.0,sedimentar#VERB,sedimentar,VERB,,,,,,{},,sediment
2516.1,sedimentação#NOUN,sedimentação,NOUN,,,2516.0,Type=Derivation,,{},,sediment
2516.2,sedimento#NOUN,sedimento,NOUN,,,2516.0,Type=Derivation,,{},,sed
2517.0,seduzir#VERB,seduzir,VERB,,,,,,{},,seduz
,seduzível#ADJ,seduzível,ADJ,,,,Type=Derivation,,,seduz,
2517.1,sedução#NOUN,sedução,NOUN,,,2517.0,Type=Derivation,,{},,seduç
2518.0,segmentar#VERB,segmentar,VERB,,,,,,{},,segment
,segmentável#ADJ,segmentável,ADJ,,,,Type=Derivation,,,segment,
2518.1,segmentação#NOUN,segmentação,NOUN,,,2518.0,Type=Derivation,,{},,segment
2518.2,segmento#NOUN,segmento,NOUN,,,2518.0,Type=Derivation,,{},,segment
2519.0,segregar#VERB,segregar,VERB,,,,,,{},,segreg
2519.1,segregação#NOUN,segregação,NOUN,,,2519.0,Type=Derivation,,{},,segreg
2520.0,seguir#VERB,seguir,VERB,,,,,,{},,segu
,seguimento#NOUN,seguimento,NOUN,,,,Type=Derivation,,,segu,
2520.1,seguidor#NOUN,seguidor,NOUN,,,2520.0,Type=Derivation,,{},,segu
2520.2,seguinte#NOUN,seguinte,NOUN,,,2520.0,Type=Derivation,,{},,seguint
2520.3,sequência#NOUN,sequência,NOUN,,,2520.0,Type=Derivation,,{},,sequ
2521.0,segurar#VERB,segurar,VERB,,,,,,"{""was_in_family_with"": ""265.0""}",,segur
,segurável#ADJ,segurável,ADJ,,,,Type=Derivation,,,segur,
,seguridade#NOUN,seguridade,NOUN,,,,Type=Derivation,,,segur,
,seguramente#ADV,seguramente,ADV,,,,Type=Derivation,,,segur,
2521.1,segurador#NOUN,segurador,NOUN,,,2521.0,Type=Derivation,,"{""other_parents"": ""265.0""}",,segur
2521.2,segurança#NOUN,segurança,NOUN,,,2521.0,Type=Derivation,,{},,seguranç
2522.0,selecionar#VERB,selecionar,VERB,,,,,,{},,selec
2522.1,seleccionador#NOUN,seleccionador,NOUN,,,2522.0,Type=Derivation,,{},,seleccion
2522.2,selecionador#NOUN,selecionador,NOUN,,,2522.0,Type=Derivation,,{},,selecion
2522.3,selecção#NOUN,selecção,NOUN,,,2522.0,Type=Derivation,,{},,selecç
2522.4,seletor#NOUN,seletor,NOUN,,,2522.0,Type=Derivation,,{},,sele
2522.5,seleção#NOUN,seleção,NOUN,,,2522.0,Type=Derivation,,{},,seleç
2523.0,semaforizar#VERB,semaforizar,VERB,,,,,,{},,semafor
2523.1,semaforização#NOUN,semaforização,NOUN,,,2523.0,Type=Derivation,,{},,semafor
2524.0,semear#VERB,semear,VERB,,,,,,{},,seme
,semeável#ADJ,semeável,ADJ,,,,Type=Derivation,,,seme,
,semeação#NOUN,semeação,NOUN,,,,Type=Derivation,,,seme,
2524.1,semeador#NOUN,semeador,NOUN,,,2524.0,Type=Derivation,,{},,seme
2524.2,semeadura#NOUN,semeadura,NOUN,,,2524.0,Type=Derivation,,{},,semead
2525.0,semiprofissionalizar#VERB,semiprofissionalizar,VERB,,,,,,{},,semiprofissional
2525.1,semiprofissionalização#NOUN,semiprofissionalização,NOUN,,,2525.0,Type=Derivation,,{},,semiprofission
2526.0,sensibilizar#VERB,sensibilizar,VERB,,,,,,{},,sensibil
,sensibilidade#NOUN,sensibilidade,NOUN,,,,Type=Derivation,,,sensibil,
2526.1,sensibilização#NOUN,sensibilização,NOUN,,,2526.0,Type=Derivation,,{},,sensibil
2527.0,sentenciar#VERB,sentenciar,VERB,,,,,,{},,sentenci
,sentenciável#ADJ,sentenciável,ADJ,,,,Type=Derivation,,,sentenci,
,sentenciador#NOUN,sentenciador,NOUN,,,,Type=Derivation,,,sentenci,
2527.1,sentença#NOUN,sentença,NOUN,,,2527.0,Type=Derivation,,{},,sentenç
2528.0,sentir#VERB,sentir,VERB,,,,,,{},,sent
2528.1,sensação#NOUN,sensação,NOUN,,,2528.0,Type=Derivation,,{},,sens
2528.2,sentido#NOUN,sentido,NOUN,,,2528.0,Type=Derivation,,{},,sent
2528.3,sentimento#NOUN,sentimento,NOUN,,,2528.0,Type=Derivation,,{},,sent
2529.0,separar#VERB,separar,VERB,,,,,,{},,separ
,separável#ADJ,separável,ADJ,,,,Type=Derivation,,,separ,
2529.1,separador#NOUN,separador,NOUN,,,2529.0,Type=Derivation,,{},,separ
2529.2,separação#NOUN,separação,NOUN,,,2529.0,Type=Derivation,,{},,separ
2530.0,sepultar#VERB,sepultar,VERB,,,,,,{},,sepult
,sepultante#ADJ,sepultante,ADJ,,,,Type=Derivation,,,sepult,
2530.1,sepultamento#NOUN,sepultamento,NOUN,,,2530.0,Type=Derivation,,{},,sepult
2530.2,sepultura#NOUN,sepultura,NOUN,,,2530.0,Type=Derivation,,{},,sepult
2531.0,sequenciar#VERB,sequenciar,VERB,,,,,,{},,sequenci
2531.1,sequenciador#NOUN,sequenciador,NOUN,,,2531.0,Type=Derivation,,{},,sequenci
2531.2,seqüenciador#NOUN,seqüenciador,NOUN,,,2531.0,Type=Derivation,,{},,seqüenci
2532.0,sequestrar#VERB,sequestrar,VERB,,,,,,{},,sequestr
,sequestrável#ADJ,sequestrável,ADJ,,,,Type=Derivation,,,sequestr,
2532.1,sequestrador#NOUN,sequestrador,NOUN,,,2532.0,Type=Derivation,,{},,sequestr
2532.2,sequestro#NOUN,sequestro,NOUN,,,2532.0,Type=Derivation,,{},,sequestr
